RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
21253,24G02316,7/7/2024 14:31,6C,LARCENY,I,,322,NA,,, ,E NORTH AVE,N/A,EASTERN,EAST BALTIMORE MIDWAY,39.311954,-76.600091,"(39.311954,-76.600091)",CONVENIENCE STORE                                 ,1,-76.600091,39.311954
18785,24G02618,7/7/2024 14:00,7A,AUTO THEFT,O,,625,M,45,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,BARRINGTON RD,N/A,NORTHWEST,ASHBURTON,39.32810404217436,-76.66957265,"(39.32810404217436,-76.66957265342421)",STREET                                            ,1,-76.66957265,39.32810404
20520,24G02276,7/7/2024 13:10,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,312,M,56,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2200 ST PAUL STREET,N/A,EASTERN,BARCLAY,39.314636,-76.615103,"(39.314636,-76.615103)",OTHER/RESIDENTIAL                                 ,1,-76.615103,39.314636
19663,24G02325,7/7/2024 13:00,4A,AGG. ASSAULT,I,PERSONAL_WEAPONS,822,F,24,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,100 S HILTON ST,N/A,SOUTHWEST,SAINT JOSEPHS,39.284253,-76.67229,"(39.284253,-76.67229)",OTHER/RESIDENTIAL                                 ,1,-76.67229,39.284253
19580,24G02304,7/7/2024 13:00,4E,COMMON ASSAULT,O,OTHER,132,F,23,WHITE,UNKNOWN,1000 ALICEANNA ST,N/A,CENTRAL,INNER HARBOR,39.283206,-76.599622,"(39.283206,-76.599622)",STREET                                            ,1,-76.599622,39.283206
20521,24G02282,7/7/2024 13:00,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,725,F,47,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1900 EDMONDSON AVE,N/A,WESTERN,MIDTOWN-EDMONDSON,39.295091,-76.647386,"(39.295091,-76.647386)",LIQUOR STORE                                      ,1,-76.647386,39.295091
20522,24G02284,7/7/2024 13:00,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,916,F,46,WHITE,HISPANIC_OR_LATINO,3700 8TH ST,N/A,SOUTHERN,BROOKLYN,39.233919,-76.600077,"(39.233919,-76.600077)",OTHER/RESIDENTIAL                                 ,1,-76.600077,39.233919
19578,24G02296,7/7/2024 12:55,5A,BURGLARY,O,,134,M,57,WHITE,NOT_HISPANIC_OR_LATINO,2100 BANK ST,N/A,CENTRAL,UPPER FELLS POINT,39.286827,-76.586589,"(39.286827,-76.586589)",SHED/GARAGE                                       ,1,-76.586589,39.286827
19575,24G02289,7/7/2024 12:00,4A,AGG. ASSAULT,O,BLUNT_OBJECT,832,M,38,WHITE,NOT_HISPANIC_OR_LATINO,2000 W PRATT ST,N/A,SOUTHWEST,CARROLLTON RIDGE,39.285028,-76.648563,"(39.285028,-76.648563)",STREET                                            ,1,-76.648563,39.285028
20470,24G03386,7/7/2024 12:00,6F,LARCENY FROM AUTO,O,,314,M,29,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,DARLEY AVE,N/A,EASTERN,EAST BALTIMORE MIDWAY,39.31674,-76.599748,"(39.31674,-76.599748)",STREET                                            ,1,-76.599748,39.31674
20524,24G02898,7/7/2024 12:00,6F,LARCENY FROM AUTO,O,,134,M,49,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,BANK ST,N/A,CENTRAL,UPPER FELLS POINT,39.286806,-76.590083,"(39.286806,-76.590083)",STREET                                            ,1,-76.590083,39.286806
20404,24G02381,7/7/2024 11:45,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,413,M,66,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,5600 LOCH RAVEN BLVD,N/A,NORTHEAST,LOCH RAVEN,39.359712,-76.588432,"(39.359712,-76.588432)",DRUG STORE / MED  BLDG                            ,1,-76.588432,39.359712
19770,24G02251,7/7/2024 11:30,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,226,F,45,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO,2800 E MONUMENT ST,N/A,SOUTHEAST,MCELDERRY PARK,39.298978,-76.577476,"(39.298978,-76.577476)",OTHER/RESIDENTIAL                                 ,1,-76.577476,39.298978
19574,24G02250,7/7/2024 11:29,6D,LARCENY,I,,234,M,33,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,300 HORNEL ST,N/A,SOUTHEAST,BAYVIEW,39.290032,-76.54004,"(39.290032,-76.54004)",OTHER/RESIDENTIAL                                 ,1,-76.54004,39.290032
18781,24G02354,7/7/2024 11:00,6G,LARCENY,O,,534,F,34,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,3500 WOODLAND AVE,N/A,NORTHERN,CENTRAL PARK HEIGHTS,39.341461,-76.673595,"(39.341461,-76.673595)",STREET                                            ,1,-76.673595,39.341461
19771,24G02264,7/7/2024 11:00,6J,LARCENY,I,,835,F,89,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 W BALTIMORE ST,N/A,SOUTHWEST,POPPLETON,39.288795,-76.634155,"(39.288795,-76.634155)",OTHER/RESIDENTIAL                                 ,1,-76.634155,39.288795
18786,24G02248,7/7/2024 10:36,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,224,F,24,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO,500 N MILTON AVE,N/A,SOUTHEAST,MCELDERRY PARK,39.297023,-76.582116,"(39.297023,-76.582116)",OTHER/RESIDENTIAL                                 ,1,-76.582116,39.297023
19507,24G02248,7/7/2024 10:36,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,224,M,24,UNKNOWN,HISPANIC_OR_LATINO,500 N MILTON AVE,N/A,SOUTHEAST,MCELDERRY PARK,39.297023,-76.582116,"(39.297023,-76.582116)",OTHER/RESIDENTIAL                                 ,1,-76.582116,39.297023
18783,24G02237,7/7/2024 10:24,6C,LARCENY,I,,221,NA,,, ,N WASHINGTON ST,N/A,SOUTHEAST,MIDDLE EAST,39.300734,-76.5898,"(39.300734,-76.5898)",DRUG STORE / MED  BLDG                            ,1,-76.5898,39.300734
21315,24G02229,7/7/2024 9:44,7A,AUTO THEFT,O,,632,NA,,, ,6500 EBERLE DR,N/A,NORTHWEST,REISTERSTOWN STATION,39.353556,-76.706391,"(39.353556,-76.706391)",SHED/GARAGE                                       ,1,-76.706391,39.353556
18784,24G02238,7/7/2024 9:30,4A,AGG. ASSAULT,I,BLUNT_OBJECT,834,F,42,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,10 N GILMOR ST,N/A,SOUTHWEST,FRANKLIN SQUARE,39.288896,-76.642339,"(39.288896,-76.642339)",OTHER/RESIDENTIAL                                 ,1,-76.642339,39.288896
21316,24G02230,7/7/2024 9:23,7A,AUTO THEFT,O,,621,M,76,WHITE,UNKNOWN,LIBERTY HEIGHTS AVE,N/A,NORTHWEST,SETON BUSINESS PARK,39.336316,-76.71079,"(39.336316,-76.71079)",GAS STATION                                       ,1,-76.71079,39.336316
18711,24G02222,7/7/2024 9:00,6J,LARCENY,I,,623,NA,,, ,3800 LIBERTY HEIGHTS AVE,N/A,NORTHWEST,FOREST PARK,39.326911,-76.681151,"(39.326911,-76.681151)",OFFICE BUILDING                                   ,1,-76.681151,39.326911
18612,24G02211,7/7/2024 8:30,6J,LARCENY,I,,122,M,66,WHITE,UNKNOWN,500 SAINT PAUL ST,N/A,CENTRAL,MOUNT VERNON,39.295236,-76.613663,"(39.295236,-76.613663)",OTHER/RESIDENTIAL                                 ,1,-76.613663,39.295236
18615,24G02210,7/7/2024 8:00,4A,AGG. ASSAULT,I,BLUNT_OBJECT,232,M,79,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,6200 SHIPVIEW WAY,N/A,SOUTHEAST,O'DONNELL HEIGHTS,39.27655,-76.541565,"(39.27655,-76.541565)",OTHER/RESIDENTIAL                                 ,1,-76.541565,39.27655
18614,24G02207,7/7/2024 7:35,4A,AGG. ASSAULT,I,OTHER,132,F,30,WHITE,NOT_HISPANIC_OR_LATINO,200 S BROADWAY,N/A,CENTRAL,FELLS POINT,39.288596,-76.593837,"(39.288596,-76.593837)",TAVERN/NIGHT CLUB                                 ,1,-76.593837,39.288596
18704,24G02197,7/7/2024 7:26,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,322,F,41,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1700 LAMONT AVE,N/A,EASTERN,OLIVER,39.309597,-76.602721,"(39.309597,-76.602721)",OTHER/RESIDENTIAL                                 ,1,-76.602721,39.309597
19654,24G02179,7/7/2024 7:17,6J,LARCENY,I,,115,NA,,, ,30 S CALVERT ST,N/A,CENTRAL,DOWNTOWN,39.288222,-76.612092,"(39.288222,-76.612092)",RESTAURANT                                        ,1,-76.612092,39.288222
18610,24G02200,7/7/2024 7:15,3BJ,ROBBERY - CARJACKING,O,HANDGUN,714,M,68,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,MORRIS ST,N/A,WESTERN,MADISON PARK,39.30424704377523,-76.62744565,"(39.30424704377523,-76.6274456499978)",STREET                                            ,1,-76.62744565,39.30424704
21377,24G03674,7/7/2024 7:00,2A,RAPE,I,PERSONAL_WEAPONS,815,F,38,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,4800 OVERTON ST,N/A,SOUTHWEST,BEECHFIELD,39.27796396349869,-76.69791018,"(39.27796396349869,-76.69791018249624)",OTHER/RESIDENTIAL                                 ,1,-76.69791018,39.27796396
18699,24G02203,7/7/2024 6:50,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,422,F,35,WHITE,UNKNOWN,2900 HAMILTON AVE,N/A,NORTHEAST,HAMILTON HILLS,39.353142,-76.56267,"(39.353142,-76.56267)",STREET                                            ,1,-76.56267,39.353142
21382,24G02190,7/7/2024 6:28,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,913,M,48,WHITE,UNKNOWN,1500 POPLAND ST,N/A,SOUTHERN,CURTIS BAY,39.229006,-76.58962,"(39.229006,-76.58962)",OTHER/RESIDENTIAL                                 ,1,-76.58962,39.229006
21383,24G02192,7/7/2024 6:15,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,813,F,34,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,N ELLAMONT ST,N/A,SOUTHWEST,,39.30354354452028,-76.67068727,"(39.30354354452028,-76.6706872701432)",STREET                                            ,1,-76.67068727,39.30354355
19579,24G02302,7/7/2024 6:00,7A,AUTO THEFT,O,,521,M,32,WHITE,NOT_HISPANIC_OR_LATINO,1400 MEDFIELD AVE,N/A,NORTHERN,MEDFIELD,39.33903,-76.641756,"(39.33903,-76.641756)",STREET                                            ,1,-76.641756,39.33903
21376,24G02188,7/7/2024 5:55,7A,AUTO THEFT,O,,421,M,46,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3400 HARFORD RD,N/A,NORTHEAST,MAYFIELD,39.329292,-76.582332,"(39.329292,-76.582332)",STREET                                            ,1,-76.582332,39.329292
21375,24G02187,7/7/2024 5:47,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,914,F,27,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,10TH ST,N/A,SOUTHERN,BROOKLYN,39.232263,-76.596922,"(39.232263,-76.596922)",STREET                                            ,1,-76.596922,39.232263
21319,24G02185,7/7/2024 5:40,7A,AUTO THEFT,O,,331,F,32,UNKNOWN,HISPANIC_OR_LATINO,3000 CHESTERFIELD AVE,N/A,EASTERN,BELAIR-EDISON,39.323836,-76.568556,"(39.323836,-76.568556)",STREET                                            ,1,-76.568556,39.323836
19585,24G02176,7/7/2024 4:43,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,533,F,39,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2500 EDGECOMBE CIR N,N/A,NORTHERN,PARKLANE,39.341737,-76.659754,"(39.341737,-76.659754)",OTHER/RESIDENTIAL                                 ,1,-76.659754,39.341737
19584,24G02174,7/7/2024 4:30,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,224,F,30,WHITE,HISPANIC_OR_LATINO,400 N BELNORD AVE,N/A,SOUTHEAST,MCELDERRY PARK,39.29627,-76.578663,"(39.29627,-76.578663)",OTHER/RESIDENTIAL                                 ,1,-76.578663,39.29627
20593,24G35586,7/7/2024 4:00,6F,LARCENY FROM AUTO,O,,211,M,29,WHITE,NOT_HISPANIC_OR_LATINO,3200 DILLON ST,N/A,SOUTHEAST,CANTON,39.281331,-76.570593,"(39.281331,-76.570593)",STREET                                            ,1,-76.570593,39.281331
21318,24G02180,7/7/2024 4:00,3A,ROBBERY,O,PERSONAL_WEAPONS,714,F,86,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,MYRTLE AVE,N/A,WESTERN,UPTON,39.298399,-76.631956,"(39.298399,-76.631956)",STREET                                            ,1,-76.631956,39.298399
19582,24G02169,7/7/2024 3:41,6C,LARCENY,I,,724,NA,,, ,2700 W FRANKLIN ST,N/A,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.293064,-76.661471,"(39.293064,-76.661471)",CONVENIENCE STORE                                 ,1,-76.661471,39.293064
19581,24G02168,7/7/2024 3:30,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,524,M,48,,UNKNOWN,THE ALAMEDA,N/A,NORTHERN,,39.346182838255906,-76.59962185,"(39.346182838255906,-76.59962185492437)",STREET                                            ,1,-76.59962186,39.34618284
19583,24G02171,7/7/2024 3:30,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,224,F,24,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO,500 N MILTON AVE,N/A,SOUTHEAST,MCELDERRY PARK,39.297023,-76.582116,"(39.297023,-76.582116)",OTHER/RESIDENTIAL                                 ,1,-76.582116,39.297023
19586,24G02178,7/7/2024 3:30,6F,LARCENY FROM AUTO,O,,714,F,47,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,MYRTLE AVE,N/A,WESTERN,UPTON,39.298399,-76.631956,"(39.298399,-76.631956)",STREET                                            ,1,-76.631956,39.298399
20529,24G02167,7/7/2024 3:20,7A,AUTO THEFT,O,,115,M,40,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,100 E REDWOOD ST,N/A,CENTRAL,DOWNTOWN,39.288923,-76.612832,"(39.288923,-76.612832)",STREET                                            ,1,-76.612832,39.288923
21313,24G02335,7/7/2024 3:00,6F,LARCENY FROM AUTO,O,,935,M,26,WHITE,UNKNOWN,1800 S HANOVER ST,N/A,SOUTHERN,SOUTH BALTIMORE,39.269299,-76.614973,"(39.269299,-76.614973)",STREET                                            ,1,-76.614973,39.269299
18613,24G02212,7/7/2024 2:24,5A,BURGLARY,I,,134,NA,,, ,1700 E LOMBARD ST,N/A,CENTRAL,UPPER FELLS POINT,39.290369,-76.59246,"(39.290369,-76.59246)",RESTAURANT                                        ,1,-76.59246,39.290369
20526,24G02153,7/7/2024 2:00,3A,ROBBERY,O,HANDGUN,622,M,22,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,OAKFIELD AVE,N/A,NORTHWEST,CENTRAL FOREST PARK,39.325949,-76.686425,"(39.325949,-76.686425)",STREET                                            ,1,-76.686425,39.325949
20527,24G02153,7/7/2024 2:00,3A,ROBBERY,O,HANDGUN,622,F,20,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,OAKFIELD AVE,N/A,NORTHWEST,CENTRAL FOREST PARK,39.325949,-76.686425,"(39.325949,-76.686425)",STREET                                            ,1,-76.686425,39.325949
20528,24G02155,7/7/2024 2:00,3A,ROBBERY,O,KNIFE_CUTTING_INSTRUMENT,212,M,40,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,S CONKLING ST,N/A,SOUTHEAST,HIGHLANDTOWN,39.288566,-76.567356,"(39.288566,-76.567356)",STREET                                            ,1,-76.567356,39.288566
20597,24G02150,7/7/2024 1:52,5A,BURGLARY,I,,134,NA,,, ,100 S CHESTER ST,N/A,CENTRAL,BUTCHER'S HILL,39.289802,-76.587225,"(39.289802,-76.587225)",RESTAURANT                                        ,1,-76.587225,39.289802
20525,24G02152,7/7/2024 1:20,3A,ROBBERY,O,PERSONAL_WEAPONS,422,F,39,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,5500 HARFORD RD,N/A,NORTHEAST,GLENHAM-BELHAR,39.352791,-76.560952,"(39.352791,-76.560952)",STREET                                            ,1,-76.560952,39.352791
20594,24G02129,7/7/2024 1:00,7A,AUTO THEFT,O,,421,F,23,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,EIERMAN AVE,N/A,NORTHEAST,ARCADIA,39.330389,-76.566424,"(39.330389,-76.566424)",STREET                                            ,1,-76.566424,39.330389
20596,24G02137,7/7/2024 1:00,7A,AUTO THEFT,O,,421,F,62,WHITE,UNKNOWN,4100 PRIOR AVE,N/A,NORTHEAST,BELAIR-PARKSIDE,39.329546,-76.568247,"(39.329546,-76.568247)",STREET                                            ,1,-76.568247,39.329546
20595,24G02130,7/7/2024 0:51,5A,BURGLARY,I,,213,F,40,WHITE,NOT_HISPANIC_OR_LATINO,S ELLWOOD AVE,N/A,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,39.291975,-76.57323,"(39.291975,-76.57323)",OTHER/RESIDENTIAL                                 ,1,-76.57323,39.291975
20357,24G02126,7/7/2024 0:48,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,115,M,28,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,COMMERCE ST,N/A,CENTRAL,DOWNTOWN,39.28967576726678,-76.61012216,"(39.28967576726678,-76.61012215847849)",STREET                                            ,1,-76.61012216,39.28967577
18609,24G02199,7/7/2024 0:40,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,115,M,36,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,COMMERCE ST,N/A,CENTRAL,DOWNTOWN,39.28967576726678,-76.61012216,"(39.28967576726678,-76.61012215847849)",STREET                                            ,1,-76.61012216,39.28967577
21320,24G02186,7/7/2024 0:30,7A,AUTO THEFT,O,,515,F,46,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,800 E 33RD ST,N/A,NORTHERN,WAVERLY,39.328553,-76.604881,"(39.328553,-76.604881)",STREET                                            ,1,-76.604881,39.328553
18706,24G02387,7/7/2024 0:00,7A,AUTO THEFT,I,,325,F,53,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1700 DARLEY AVE,N/A,EASTERN,DARLEY PARK,39.314809,-76.592735,"(39.314809,-76.592735)",OTHER/RESIDENTIAL                                 ,1,-76.592735,39.314809
17764,24G02102,7/6/2024 23:28,4A,AGG. ASSAULT,I,OTHER,722,F,29,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 N FULTON AVE,N/A,WESTERN,SANDTOWN-WINCHESTER,39.300196,-76.645693,"(39.300196,-76.645693)",OTHER/RESIDENTIAL                                 ,1,-76.645693,39.300196
17767,24G02111,7/6/2024 23:15,7A,AUTO THEFT,O,,325,F,71,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1700 CLIFTVIEW AVE,N/A,EASTERN,DARLEY PARK,39.315218,-76.593484,"(39.315218,-76.593484)",STREET                                            ,1,-76.593484,39.315218
16855,24G02087,7/6/2024 23:03,4A,AGG. ASSAULT,O,PERSONAL_WEAPONS,923,F,24,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,CHERRY HILL RD,N/A,SOUTHERN,CHERRY HILL,39.257448,-76.632849,"(39.257448,-76.632849)",STREET                                            ,1,-76.632849,39.257448
16852,24G02263,7/6/2024 23:00,6F,LARCENY FROM AUTO,I,,212,M,23,WHITE,NOT_HISPANIC_OR_LATINO,800 S BOULDIN ST,N/A,SOUTHEAST,CANTON,39.282701,-76.570432,"(39.282701,-76.570432)",OTHER/RESIDENTIAL                                 ,1,-76.570432,39.282701
17013,24G03351,7/6/2024 23:00,6G,LARCENY,O,,933,M,27,WHITE,NOT_HISPANIC_OR_LATINO,900 S PACA ST,N/A,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,39.281509,-76.62602,"(39.281509,-76.62602)",STREET                                            ,1,-76.62602,39.281509
17772,24G03201,7/6/2024 22:30,7A,AUTO THEFT,O,,922,M,35,WHITE,NOT_HISPANIC_OR_LATINO,MARBOURNE AVE,N/A,SOUTHERN,LAKELAND,39.254271,-76.651619,"(39.254271,-76.651619)",STREET                                            ,1,-76.651619,39.254271
17769,24G01985,7/6/2024 22:15,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,822,F,31,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2800 FREDERICK AVE,N/A,SOUTHWEST,CARROLL-SOUTH HILTON,39.279762,-76.663095,"(39.279762,-76.663095)",OTHER/RESIDENTIAL                                 ,1,-76.663095,39.279762
21974,24G02390,7/6/2024 22:00,7A,AUTO THEFT,I,,631,M,32,WHITE,UNKNOWN,3000 ROMARIC CT,N/A,NORTHWEST,CROSS COUNTRY,39.371075,-76.693788,"(39.371075,-76.693788)",OTHER/RESIDENTIAL                                 ,1,-76.693788,39.371075
17768,24G02118,7/6/2024 21:53,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,832,M,,,HISPANIC_OR_LATINO,S PULASKI ST,N/A,SOUTHWEST,CARROLLTON RIDGE,39.282916,-76.649856,"(39.282916,-76.649856)",STREET                                            ,1,-76.649856,39.282916
16941,24G02578,7/6/2024 21:00,6G,LARCENY,O,,613,M,42,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,3200 WALBROOK AVE,N/A,NORTHWEST,WALBROOK,39.310068,-76.671937,"(39.310068,-76.671937)",STREET                                            ,1,-76.671937,39.310068
22121,24G02553,7/6/2024 21:00,7A,AUTO THEFT,I,,511,F,41,WHITE,NOT_HISPANIC_OR_LATINO,3500 ROLAND AVE,N/A,NORTHERN,HAMPDEN,39.329926,-76.632648,"(39.329926,-76.632648)",OTHER/RESIDENTIAL                                 ,1,-76.632648,39.329926
16952,24G02053,7/6/2024 20:22,1A,HOMICIDE,O,FIREARM,733,M,47,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,WOODBROOK AVE,N/A,WESTERN,PENN NORTH,39.31049322051656,-76.64127459,"(39.31049322051656,-76.64127458796486)",STREET                                            ,1,-76.64127459,39.31049322
16946,24G02061,7/6/2024 20:20,6C,LARCENY,I,,623,NA,,, ,3800 LIBERTY HEIGHTS AVE,N/A,NORTHWEST,FOREST PARK,39.326911,-76.681151,"(39.326911,-76.681151)",CONVENIENCE STORE                                 ,1,-76.681151,39.326911
17008,24G02226,7/6/2024 20:20,7A,AUTO THEFT,O,,412,M,48,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,5200 KENILWORTH AVE,N/A,NORTHEAST,KENILWORTH PARK,39.351643,-76.599846,"(39.351643,-76.599846)",STREET                                            ,1,-76.599846,39.351643
17006,24G02685,7/6/2024 20:00,5A,BURGLARY,I,,224,NA,,, ,200 N LUZERNE AVE,N/A,SOUTHEAST,MCELDERRY PARK,39.294903,-76.580702,"(39.294903,-76.580702)",OTHER/RESIDENTIAL                                 ,1,-76.580702,39.294903
17009,24G02227,7/6/2024 20:00,7A,AUTO THEFT,I,,421,M,65,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,4600 ELSRODE AVE,N/A,NORTHEAST,LAURAVILLE,39.3442,-76.571689,"(39.3442,-76.571689)",OTHER/RESIDENTIAL                                 ,1,-76.571689,39.3442
17010,24G02232,7/6/2024 20:00,6F,LARCENY FROM AUTO,O,,313,F,36,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2000 GREENMOUNT AVE,N/A,EASTERN,BARCLAY,39.313241,-76.609563,"(39.313241,-76.609563)",SHED/GARAGE                                       ,1,-76.609563,39.313241
21449,24G02209,7/6/2024 20:00,7A,AUTO THEFT,O,,934,M,45,WHITE,UNKNOWN,1200 WILLIAM ST,N/A,SOUTHERN,RIVERSIDE,39.276004,-76.610432,"(39.276004,-76.610432)",STREET                                            ,1,-76.610432,39.276004
22045,24G02242,7/6/2024 20:00,6J,LARCENY,I,,735,M,45,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,700 DRUID PARK LAKE DR,N/A,WESTERN,RESERVOIR HILL,39.316607,-76.632145,"(39.316607,-76.632145)",OTHER/RESIDENTIAL                                 ,1,-76.632145,39.316607
22123,24G02566,7/6/2024 20:00,5A,BURGLARY,I,,715,NA,,, ,900 N CAREY ST,N/A,WESTERN,SANDTOWN-WINCHESTER,39.299752,-76.638821,"(39.299752,-76.638821)",OFFICE BUILDING                                   ,1,-76.638821,39.299752
17687,24G02046,7/6/2024 19:18,4A,AGG. ASSAULT,O,HANDGUN,313,F,28,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2400 GREENMOUNT AVE,N/A,EASTERN,EAST BALTIMORE MIDWAY,39.317388,-76.609383,"(39.317388,-76.609383)",SHED/GARAGE                                       ,1,-76.609383,39.317388
17686,24G02041,7/6/2024 19:16,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,433,F,32,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,5300 FRANKFORD AVE,N/A,NORTHEAST,FRANKFORD,39.324311,-76.540742,"(39.324311,-76.540742)",CONVENIENCE STORE                                 ,1,-76.540742,39.324311
22114,24G02041,7/6/2024 19:16,6C,LARCENY,I,PERSONAL_WEAPONS,433,NA,,, ,5300 FRANKFORD AVE,N/A,NORTHEAST,FRANKFORD,39.324311,-76.540742,"(39.324311,-76.540742)",CONVENIENCE STORE                                 ,1,-76.540742,39.324311
17694,24G03049,7/6/2024 18:50,6J,LARCENY,I,,121,F,62,WHITE,NOT_HISPANIC_OR_LATINO,100 N PACA ST,N/A,CENTRAL,DOWNTOWN,39.29087077369424,-76.62241719,"(39.29087077369424,-76.62241719449108)",OTHER/RESIDENTIAL                                 ,1,-76.62241719,39.29087077
22053,24G02032,7/6/2024 18:46,6C,LARCENY,I,,533,NA,,, ,4300 PARK HEIGHTS AVE,N/A,NORTHERN,CENTRAL PARK HEIGHTS,39.339237,-76.666234,"(39.339237,-76.666234)",CONVENIENCE STORE                                 ,1,-76.666234,39.339237
17685,24G02038,7/6/2024 18:45,6J,LARCENY,I,,932,M,26,WHITE,NOT_HISPANIC_OR_LATINO,800 RYAN ST,N/A,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,39.283893,-76.629511,"(39.283893,-76.629511)",OTHER/RESIDENTIAL                                 ,1,-76.629511,39.283893
22055,24G02034,7/6/2024 18:00,6F,LARCENY FROM AUTO,O,,812,F,19,BLACK_OR_AFRICAN_AMERICAN,HISPANIC_OR_LATINO,600 N EDGEWOOD ST,N/A,SOUTHWEST,EDGEWOOD,39.29467,-76.675508,"(39.29467,-76.675508)",STREET                                            ,1,-76.675508,39.29467
